timing,simulator,obstacles,agents,delay_start,delay_interval,delay_ratio,delay_type,data
discrete,default,0,20,0,1,0.1,agent,"[(2.199999999999945e-06, 0.012658227848101266, 0.012658227848101266), (2.2000000000000535e-06, 0.012658227848101266, 0.02531645569620253), (2.2000000000000535e-06, 0.012658227848101266, 0.0379746835443038), (2.3000000000000017e-06, 0.012658227848101266, 0.05063291139240506), (2.4000000000000583e-06, 0.012658227848101266, 0.06329113924050633), (2.5000000000000066e-06, 0.012658227848101266, 0.0759493670886076), (2.7000000000000114e-06, 0.012658227848101266, 0.08860759493670886), (2.7999999999999596e-06, 0.012658227848101266, 0.10126582278481013), (3.000000000000073e-06, 0.012658227848101266, 0.11392405063291139), (3.1999999999999694e-06, 0.012658227848101266, 0.12658227848101267), (3.300000000000026e-06, 0.012658227848101266, 0.13924050632911394), (3.4999999999999224e-06, 0.012658227848101266, 0.15189873417721522), (3.599999999999979e-06, 0.012658227848101266, 0.1645569620253165), (3.799999999999984e-06, 0.012658227848101266, 0.17721518987341778), (3.899999999999986e-06, 0.012658227848101266, 0.18987341772151906), (3.899999999999986e-06, 0.012658227848101266, 0.20253164556962033), (3.899999999999986e-06, 0.012658227848101266, 0.2151898734177216), (3.999999999999989e-06, 0.012658227848101266, 0.2278481012658229), (3.999999999999989e-06, 0.012658227848101266, 0.24050632911392417), (4.000000000000043e-06, 0.012658227848101266, 0.25316455696202544), (4.099999999999937e-06, 0.012658227848101266, 0.2658227848101267), (4.099999999999991e-06, 0.012658227848101266, 0.278481012658228), (4.099999999999991e-06, 0.012658227848101266, 0.2911392405063293), (4.099999999999991e-06, 0.012658227848101266, 0.30379746835443056), (4.099999999999991e-06, 0.012658227848101266, 0.31645569620253183), (4.099999999999991e-06, 0.012658227848101266, 0.3291139240506331), (4.1000000000000454e-06, 0.012658227848101266, 0.3417721518987344), (4.199999999999994e-06, 0.012658227848101266, 0.35443037974683567), (4.199999999999994e-06, 0.012658227848101266, 0.36708860759493694), (4.199999999999994e-06, 0.012658227848101266, 0.3797468354430382), (4.299999999999996e-06, 0.012658227848101266, 0.3924050632911395), (4.299999999999996e-06, 0.012658227848101266, 0.4050632911392408), (4.299999999999996e-06, 0.012658227848101266, 0.41772151898734206), (4.3999999999999985e-06, 0.012658227848101266, 0.43037974683544333), (4.3999999999999985e-06, 0.012658227848101266, 0.4430379746835446), (4.3999999999999985e-06, 0.012658227848101266, 0.4556962025316459), (4.3999999999999985e-06, 0.012658227848101266, 0.46835443037974717), (4.3999999999999985e-06, 0.012658227848101266, 0.48101265822784844), (4.3999999999999985e-06, 0.012658227848101266, 0.4936708860759497), (4.3999999999999985e-06, 0.012658227848101266, 0.506329113924051), (4.499999999999947e-06, 0.012658227848101266, 0.5189873417721522), (4.500000000000001e-06, 0.012658227848101266, 0.5316455696202534), (4.600000000000003e-06, 0.012658227848101266, 0.5443037974683547), (4.600000000000003e-06, 0.012658227848101266, 0.5569620253164559), (4.600000000000003e-06, 0.012658227848101266, 0.5696202531645571), (4.699999999999952e-06, 0.012658227848101266, 0.5822784810126583), (4.700000000000006e-06, 0.012658227848101266, 0.5949367088607596), (4.700000000000006e-06, 0.012658227848101266, 0.6075949367088608), (4.700000000000006e-06, 0.012658227848101266, 0.620253164556962), (4.700000000000006e-06, 0.012658227848101266, 0.6329113924050632), (4.700000000000006e-06, 0.012658227848101266, 0.6455696202531644), (4.700000000000006e-06, 0.012658227848101266, 0.6582278481012657), (4.800000000000008e-06, 0.012658227848101266, 0.6708860759493669), (4.800000000000008e-06, 0.012658227848101266, 0.6835443037974681), (4.800000000000008e-06, 0.012658227848101266, 0.6962025316455693), (4.8000000000000625e-06, 0.012658227848101266, 0.7088607594936706), (4.8999999999999565e-06, 0.012658227848101266, 0.7215189873417718), (4.900000000000011e-06, 0.012658227848101266, 0.734177215189873), (4.900000000000011e-06, 0.012658227848101266, 0.7468354430379742), (4.900000000000011e-06, 0.012658227848101266, 0.7594936708860754), (4.900000000000011e-06, 0.012658227848101266, 0.7721518987341767), (5.000000000000013e-06, 0.012658227848101266, 0.7848101265822779), (5.000000000000013e-06, 0.012658227848101266, 0.7974683544303791), (5.200000000000018e-06, 0.012658227848101266, 0.8101265822784803), (5.200000000000018e-06, 0.012658227848101266, 0.8227848101265816), (5.200000000000018e-06, 0.012658227848101266, 0.8354430379746828), (5.400000000000023e-06, 0.012658227848101266, 0.848101265822784), (5.500000000000025e-06, 0.012658227848101266, 0.8607594936708852), (5.5999999999999735e-06, 0.012658227848101266, 0.8734177215189864), (5.600000000000001e-06, 0.012658227848101266, 0.8860759493670877), (5.8000000000000055e-06, 0.012658227848101266, 0.8987341772151889), (5.999999999999983e-06, 0.012658227848101266, 0.9113924050632901), (6.100000000000013e-06, 0.012658227848101266, 0.9240506329113913), (6.499999999999995e-06, 0.012658227848101266, 0.9367088607594926), (6.99999999999998e-06, 0.012658227848101266, 0.9493670886075938), (7.0000000000000075e-06, 0.012658227848101266, 0.962025316455695), (7.4999999999999926e-06, 0.012658227848101266, 0.9746835443037962), (8.100000000000007e-06, 0.012658227848101266, 0.9873417721518974), (0.0001831, 0.012658227848101266, 0.9999999999999987)]"
discrete,online_opt,0,20,0,1,0.1,agent,"[(2.2999999998996046e-06, 0.01282051282051282, 0.01282051282051282), (3.4000000000977693e-06, 0.01282051282051282, 0.02564102564102564), (3.6999999999398625e-06, 0.01282051282051282, 0.038461538461538464), (4.2000000000097515e-06, 0.01282051282051282, 0.05128205128205128), (4.800000000027005e-06, 0.01282051282051282, 0.0641025641025641), (4.899999999974369e-06, 0.01282051282051282, 0.07692307692307691), (6.1999999999562405e-06, 0.01282051282051282, 0.08974358974358973), (6.500000000020378e-06, 0.01282051282051282, 0.10256410256410255), (7.399999999990747e-06, 0.01282051282051282, 0.11538461538461536), (8.200000000013752e-06, 0.01282051282051282, 0.1282051282051282), (1.4000000000069512e-05, 0.01282051282051282, 0.14102564102564102), (1.760000000006201e-05, 0.01282051282051282, 0.15384615384615385), (2.2099999999913855e-05, 0.01282051282051282, 0.16666666666666669), (2.36000000000125e-05, 0.01282051282051282, 0.17948717948717952), (2.3699999999959864e-05, 0.01282051282051282, 0.19230769230769235), (2.740000000001075e-05, 0.01282051282051282, 0.20512820512820518), (2.9700000000021376e-05, 0.01282051282051282, 0.217948717948718), (4.0599999999946235e-05, 0.01282051282051282, 0.23076923076923084), (4.450000000000287e-05, 0.01282051282051282, 0.24358974358974367), (4.6199999999996244e-05, 0.01282051282051282, 0.2564102564102565), (5.489999999996886e-05, 0.01282051282051282, 0.26923076923076933), (7.380000000001274e-05, 0.01282051282051282, 0.28205128205128216), (9.08000000000575e-05, 0.01282051282051282, 0.294871794871795), (0.00010630000000000361, 0.01282051282051282, 0.3076923076923078), (0.00012089999999997936, 0.01282051282051282, 0.32051282051282065), (0.0001295000000000046, 0.01282051282051282, 0.3333333333333335), (0.000140800000000052, 0.01282051282051282, 0.3461538461538463), (0.00015159999999991847, 0.01282051282051282, 0.35897435897435914), (0.00017350000000004862, 0.01282051282051282, 0.371794871794872), (0.00017919999999993497, 0.01282051282051282, 0.3846153846153848), (0.000214400000000059, 0.01282051282051282, 0.39743589743589763), (0.00021850000000001035, 0.01282051282051282, 0.41025641025641046), (0.00023779999999995471, 0.01282051282051282, 0.4230769230769233), (0.0002505999999999897, 0.01282051282051282, 0.4358974358974361), (0.0002634000000000247, 0.01282051282051282, 0.44871794871794896), (0.0008208000000000659, 0.01282051282051282, 0.4615384615384618), (0.0010488999999999082, 0.01282051282051282, 0.4743589743589746), (0.0012309000000000347, 0.01282051282051282, 0.48717948717948745), (0.0015625999999999696, 0.01282051282051282, 0.5000000000000002), (0.001657099999999967, 0.01282051282051282, 0.512820512820513), (0.0017458000000000196, 0.01282051282051282, 0.5256410256410258), (0.0018711999999999618, 0.01282051282051282, 0.5384615384615385), (0.0039925000000000654, 0.01282051282051282, 0.5512820512820513), (0.004119299999999937, 0.01282051282051282, 0.5641025641025641), (0.004360600000000048, 0.01282051282051282, 0.5769230769230769), (0.004838999999999927, 0.01282051282051282, 0.5897435897435896), (0.0049584000000000295, 0.01282051282051282, 0.6025641025641024), (0.005663100000000032, 0.01282051282051282, 0.6153846153846152), (0.006917100000000009, 0.01282051282051282, 0.628205128205128), (0.0071880999999999196, 0.01282051282051282, 0.6410256410256407), (0.0075346, 0.01282051282051282, 0.6538461538461535), (0.007850800000000047, 0.01282051282051282, 0.6666666666666663), (0.0086462, 0.01282051282051282, 0.6794871794871791), (0.008799300000000065, 0.01282051282051282, 0.6923076923076918), (0.009083999999999981, 0.01282051282051282, 0.7051282051282046), (0.009194399999999936, 0.01282051282051282, 0.7179487179487174), (0.009207100000000024, 0.01282051282051282, 0.7307692307692302), (0.010310999999999959, 0.01282051282051282, 0.743589743589743), (0.012549499999999991, 0.01282051282051282, 0.7564102564102557), (0.013369500000000034, 0.01282051282051282, 0.7692307692307685), (0.01388429999999996, 0.01282051282051282, 0.7820512820512813), (0.014336600000000033, 0.01282051282051282, 0.794871794871794), (0.016072500000000045, 0.01282051282051282, 0.8076923076923068), (0.016472800000000065, 0.01282051282051282, 0.8205128205128196), (0.01650699999999994, 0.01282051282051282, 0.8333333333333324), (0.020961499999999966, 0.01282051282051282, 0.8461538461538451), (0.021491099999999985, 0.01282051282051282, 0.8589743589743579), (0.023261900000000058, 0.01282051282051282, 0.8717948717948707), (0.023279200000000003, 0.01282051282051282, 0.8846153846153835), (0.02350300000000005, 0.01282051282051282, 0.8974358974358962), (0.024244299999999996, 0.01282051282051282, 0.910256410256409), (0.02647700000000003, 0.01282051282051282, 0.9230769230769218), (0.026906, 0.01282051282051282, 0.9358974358974346), (0.027503799999999967, 0.01282051282051282, 0.9487179487179473), (0.028410800000000014, 0.01282051282051282, 0.9615384615384601), (0.03018919999999997, 0.01282051282051282, 0.9743589743589729), (0.034619199999999996, 0.01282051282051282, 0.9871794871794857), (0.3064016, 0.01282051282051282, 0.9999999999999984)]"
discrete,replan_1.1,0,20,0,1,0.1,agent,"[(3.7999999999982492e-06, 0.012987012987012988, 0.012987012987012988), (3.7999999999982492e-06, 0.012987012987012988, 0.025974025974025976), (2.7300000000174407e-05, 0.012987012987012988, 0.03896103896103896), (3.6299999999878096e-05, 0.012987012987012988, 0.05194805194805195), (4.830000000000112e-05, 0.012987012987012988, 0.06493506493506494), (0.00020090000000000385, 0.012987012987012988, 0.07792207792207793), (0.01983020000000013, 0.012987012987012988, 0.09090909090909093), (0.02003139999999992, 0.012987012987012988, 0.10389610389610392), (0.020355200000000018, 0.012987012987012988, 0.11688311688311691), (0.020645800000000047, 0.012987012987012988, 0.12987012987012989), (0.02069640000000006, 0.012987012987012988, 0.14285714285714288), (0.020760299999999954, 0.012987012987012988, 0.15584415584415587), (0.02094459999999998, 0.012987012987012988, 0.16883116883116886), (0.020967699999999923, 0.012987012987012988, 0.18181818181818185), (0.021116400000000146, 0.012987012987012988, 0.19480519480519484), (0.021272599999999864, 0.012987012987012988, 0.20779220779220783), (0.02174419999999988, 0.012987012987012988, 0.22077922077922082), (0.021785399999999955, 0.012987012987012988, 0.23376623376623382), (0.02195720000000012, 0.012987012987012988, 0.2467532467532468), (0.022267499999999885, 0.012987012987012988, 0.25974025974025977), (0.02240120000000001, 0.012987012987012988, 0.27272727272727276), (0.022457300000000013, 0.012987012987012988, 0.28571428571428575), (0.022533399999999926, 0.012987012987012988, 0.29870129870129875), (0.022579799999999928, 0.012987012987012988, 0.31168831168831174), (0.022593800000000108, 0.012987012987012988, 0.32467532467532473), (0.022679500000000186, 0.012987012987012988, 0.3376623376623377), (0.022766799999999976, 0.012987012987012988, 0.3506493506493507), (0.022781200000000057, 0.012987012987012988, 0.3636363636363637), (0.022821200000000097, 0.012987012987012988, 0.3766233766233767), (0.022882099999999905, 0.012987012987012988, 0.3896103896103897), (0.022895299999999952, 0.012987012987012988, 0.4025974025974027), (0.022986199999999957, 0.012987012987012988, 0.41558441558441567), (0.02308559999999993, 0.012987012987012988, 0.42857142857142866), (0.023214000000000068, 0.012987012987012988, 0.44155844155844165), (0.023352200000000156, 0.012987012987012988, 0.45454545454545464), (0.023361500000000035, 0.012987012987012988, 0.46753246753246763), (0.023500399999999866, 0.012987012987012988, 0.4805194805194806), (0.023580299999999887, 0.012987012987012988, 0.4935064935064936), (0.023869600000000046, 0.012987012987012988, 0.5064935064935066), (0.023891499999999954, 0.012987012987012988, 0.5194805194805195), (0.02423949999999997, 0.012987012987012988, 0.5324675324675325), (0.024407399999999857, 0.012987012987012988, 0.5454545454545455), (0.024432300000000073, 0.012987012987012988, 0.5584415584415585), (0.024509800000000137, 0.012987012987012988, 0.5714285714285715), (0.024530399999999952, 0.012987012987012988, 0.5844155844155845), (0.024560499999999985, 0.012987012987012988, 0.5974025974025975), (0.024773500000000004, 0.012987012987012988, 0.6103896103896105), (0.024949, 0.012987012987012988, 0.6233766233766235), (0.025179900000000144, 0.012987012987012988, 0.6363636363636365), (0.025270600000000032, 0.012987012987012988, 0.6493506493506495), (0.025348200000000043, 0.012987012987012988, 0.6623376623376624), (0.026232800000000056, 0.012987012987012988, 0.6753246753246754), (0.026321800000000062, 0.012987012987012988, 0.6883116883116884), (0.02667419999999998, 0.012987012987012988, 0.7012987012987014), (0.02702170000000001, 0.012987012987012988, 0.7142857142857144), (0.02714149999999993, 0.012987012987012988, 0.7272727272727274), (0.027205100000000038, 0.012987012987012988, 0.7402597402597404), (0.028067399999999854, 0.012987012987012988, 0.7532467532467534), (0.02812110000000001, 0.012987012987012988, 0.7662337662337664), (0.028131700000000093, 0.012987012987012988, 0.7792207792207794), (0.02926869999999998, 0.012987012987012988, 0.7922077922077924), (0.02947139999999998, 0.012987012987012988, 0.8051948051948054), (0.02990309999999996, 0.012987012987012988, 0.8181818181818183), (0.03006439999999999, 0.012987012987012988, 0.8311688311688313), (0.030181000000000013, 0.012987012987012988, 0.8441558441558443), (0.03032429999999999, 0.012987012987012988, 0.8571428571428573), (0.03112999999999999, 0.012987012987012988, 0.8701298701298703), (0.031132400000000005, 0.012987012987012988, 0.8831168831168833), (0.031238900000000014, 0.012987012987012988, 0.8961038961038963), (0.03143969999999996, 0.012987012987012988, 0.9090909090909093), (0.03165279999999998, 0.012987012987012988, 0.9220779220779223), (0.0316776, 0.012987012987012988, 0.9350649350649353), (0.03212320000000002, 0.012987012987012988, 0.9480519480519483), (0.03214159999999999, 0.012987012987012988, 0.9610389610389612), (0.03555459999999999, 0.012987012987012988, 0.9740259740259742), (0.04125390000000001, 0.012987012987012988, 0.9870129870129872), (0.0591882, 0.012987012987012988, 1.0000000000000002)]"
discrete,default,0,20,0,10,0.1,agent,"[(6.000000000000146e-07, 0.009900990099009901, 0.009900990099009901), (6.999999999999628e-07, 0.009900990099009901, 0.019801980198019802), (7.00000000000017e-07, 0.009900990099009901, 0.0297029702970297), (7.00000000000017e-07, 0.009900990099009901, 0.039603960396039604), (7.999999999999652e-07, 0.009900990099009901, 0.04950495049504951), (7.999999999999652e-07, 0.009900990099009901, 0.05940594059405941), (7.999999999999652e-07, 0.009900990099009901, 0.06930693069306931), (8.000000000000194e-07, 0.009900990099009901, 0.07920792079207921), (8.000000000000194e-07, 0.009900990099009901, 0.0891089108910891), (8.000000000000194e-07, 0.009900990099009901, 0.099009900990099), (8.000000000000194e-07, 0.009900990099009901, 0.1089108910891089), (8.000000000000194e-07, 0.009900990099009901, 0.11881188118811879), (8.999999999999677e-07, 0.009900990099009901, 0.1287128712871287), (9.000000000000219e-07, 0.009900990099009901, 0.1386138613861386), (9.9999999999997e-07, 0.009900990099009901, 0.1485148514851485), (1.0000000000000243e-06, 0.009900990099009901, 0.15841584158415842), (1.0000000000000243e-06, 0.009900990099009901, 0.16831683168316833), (1.1000000000000267e-06, 0.009900990099009901, 0.17821782178217824), (1.2999999999999774e-06, 0.009900990099009901, 0.18811881188118815), (1.5999999999999847e-06, 0.009900990099009901, 0.19801980198019806), (1.5999999999999847e-06, 0.009900990099009901, 0.20792079207920797), (1.5999999999999847e-06, 0.009900990099009901, 0.21782178217821788), (1.6000000000000389e-06, 0.009900990099009901, 0.2277227722772278), (1.6999999999999871e-06, 0.009900990099009901, 0.2376237623762377), (1.6999999999999871e-06, 0.009900990099009901, 0.2475247524752476), (1.899999999999992e-06, 0.009900990099009901, 0.2574257425742575), (1.9999999999999944e-06, 0.009900990099009901, 0.2673267326732674), (1.9999999999999944e-06, 0.009900990099009901, 0.2772277227722773), (2.100000000000051e-06, 0.009900990099009901, 0.2871287128712872), (2.1999999999999993e-06, 0.009900990099009901, 0.2970297029702971), (2.1999999999999993e-06, 0.009900990099009901, 0.30693069306930704), (2.1999999999999993e-06, 0.009900990099009901, 0.31683168316831695), (2.1999999999999993e-06, 0.009900990099009901, 0.32673267326732686), (2.1999999999999993e-06, 0.009900990099009901, 0.33663366336633677), (2.3000000000000017e-06, 0.009900990099009901, 0.3465346534653467), (2.3000000000000017e-06, 0.009900990099009901, 0.3564356435643566), (2.3000000000000017e-06, 0.009900990099009901, 0.3663366336633665), (2.3000000000000017e-06, 0.009900990099009901, 0.3762376237623764), (2.3000000000000017e-06, 0.009900990099009901, 0.3861386138613863), (2.3000000000000017e-06, 0.009900990099009901, 0.3960396039603962), (2.400000000000004e-06, 0.009900990099009901, 0.40594059405940613), (2.5000000000000066e-06, 0.009900990099009901, 0.41584158415841604), (2.5000000000000066e-06, 0.009900990099009901, 0.42574257425742595), (2.5999999999999548e-06, 0.009900990099009901, 0.43564356435643586), (2.600000000000009e-06, 0.009900990099009901, 0.4455445544554458), (2.600000000000009e-06, 0.009900990099009901, 0.4554455445544557), (2.7000000000000114e-06, 0.009900990099009901, 0.4653465346534656), (2.7000000000000114e-06, 0.009900990099009901, 0.4752475247524755), (2.7000000000000114e-06, 0.009900990099009901, 0.4851485148514854), (2.7000000000000114e-06, 0.009900990099009901, 0.4950495049504953), (2.7000000000000114e-06, 0.009900990099009901, 0.5049504950495052), (2.7999999999999596e-06, 0.009900990099009901, 0.5148514851485151), (2.7999999999999596e-06, 0.009900990099009901, 0.524752475247525), (2.800000000000014e-06, 0.009900990099009901, 0.5346534653465349), (2.800000000000014e-06, 0.009900990099009901, 0.5445544554455448), (2.800000000000014e-06, 0.009900990099009901, 0.5544554455445547), (2.800000000000014e-06, 0.009900990099009901, 0.5643564356435646), (2.800000000000014e-06, 0.009900990099009901, 0.5742574257425745), (2.9000000000000163e-06, 0.009900990099009901, 0.5841584158415845), (2.9000000000000163e-06, 0.009900990099009901, 0.5940594059405944), (2.9000000000000163e-06, 0.009900990099009901, 0.6039603960396043), (2.9999999999999645e-06, 0.009900990099009901, 0.6138613861386142), (3.0000000000000187e-06, 0.009900990099009901, 0.6237623762376241), (3.0000000000000187e-06, 0.009900990099009901, 0.633663366336634), (3.099999999999967e-06, 0.009900990099009901, 0.6435643564356439), (3.099999999999967e-06, 0.009900990099009901, 0.6534653465346538), (3.099999999999967e-06, 0.009900990099009901, 0.6633663366336637), (3.100000000000021e-06, 0.009900990099009901, 0.6732673267326736), (3.2000000000000236e-06, 0.009900990099009901, 0.6831683168316836), (3.299999999999972e-06, 0.009900990099009901, 0.6930693069306935), (3.300000000000026e-06, 0.009900990099009901, 0.7029702970297034), (3.4999999999999767e-06, 0.009900990099009901, 0.7128712871287133), (3.4999999999999767e-06, 0.009900990099009901, 0.7227722772277232), (3.4999999999999767e-06, 0.009900990099009901, 0.7326732673267331), (3.4999999999999767e-06, 0.009900990099009901, 0.742574257425743), (3.5000000000000038e-06, 0.009900990099009901, 0.7524752475247529), (3.6000000000000333e-06, 0.009900990099009901, 0.7623762376237628), (3.6000000000000333e-06, 0.009900990099009901, 0.7722772277227727), (3.7000000000000086e-06, 0.009900990099009901, 0.7821782178217827), (3.899999999999986e-06, 0.009900990099009901, 0.7920792079207926), (3.899999999999986e-06, 0.009900990099009901, 0.8019801980198025), (3.999999999999989e-06, 0.009900990099009901, 0.8118811881188124), (3.999999999999989e-06, 0.009900990099009901, 0.8217821782178223), (4.000000000000016e-06, 0.009900990099009901, 0.8316831683168322), (4.099999999999991e-06, 0.009900990099009901, 0.8415841584158421), (4.099999999999991e-06, 0.009900990099009901, 0.851485148514852), (4.199999999999994e-06, 0.009900990099009901, 0.8613861386138619), (4.299999999999996e-06, 0.009900990099009901, 0.8712871287128718), (4.3999999999999985e-06, 0.009900990099009901, 0.8811881188118817), (4.700000000000006e-06, 0.009900990099009901, 0.8910891089108917), (4.799999999999981e-06, 0.009900990099009901, 0.9009900990099016), (4.800000000000008e-06, 0.009900990099009901, 0.9108910891089115), (4.999999999999959e-06, 0.009900990099009901, 0.9207920792079214), (5.000000000000013e-06, 0.009900990099009901, 0.9306930693069313), (5.400000000000023e-06, 0.009900990099009901, 0.9405940594059412), (5.600000000000001e-06, 0.009900990099009901, 0.9504950495049511), (5.600000000000028e-06, 0.009900990099009901, 0.960396039603961), (5.900000000000008e-06, 0.009900990099009901, 0.9702970297029709), (6.00000000000001e-06, 0.009900990099009901, 0.9801980198019808), (7.599999999999995e-06, 0.009900990099009901, 0.9900990099009908), (0.0001738, 0.009900990099009901, 1.0000000000000007)]"
