timing,simulator,obstacles,agents,delay_start,delay_interval,delay_ratio,delay_type,makespan,soc,total_time,makespan_time,feasibility,cycle,execution_time,first_agent_arriving,cycle_count,cycle_agents,unblocked_agents,feasibility_count,feasibility_type_a,feasibility_type_b,feasibility_type_c,average_timestep_time,average_feasibility_time,average_cycle_time,average_feasibility_unsettled,average_feasibility_loop,average_feasibility_topo,average_feasibility_recursion,makespan_lower,makespan_upper,soc_lower,soc_upper,average_timestep_time_lower,average_timestep_time_upper,makespan_time_lower,makespan_time_upper,partial_replan_count,partial_replan_time,full_replan_count,full_replan_time,data_points
discrete,pibt,90,30,0,20,0.1,agent,72.33269961977186,28.15342319391635,0.008939756749049428,0.00012449602080791015,heuristic,proposed,0.0035177242566539926,25.669201520912548,0.0,0.0,0.0,0.0,0,0,0,0.0001442968777831863,0.0,0.0,0.0,0.0,0.0,0.0,70.94286029522853,73.72253894431519,27.784133575951955,28.522712811880744,0.00014096344946458485,0.00014763030610178776,0.00012193679910487795,0.00012705524251094234,0.0,0.0,0.0,0.0,526
discrete,online,180,30,0,0,0.1,agent,43.912,21.299468,0.3165759796,0.007179329004341928,heuristic,proposed,0.179780146,3.544,3.544,59.016,103.308,4.236,0,0,0,0.04784946671962481,0.04278605834456962,0.04784946671962481,359.07089595959593,132.89522251082252,15960.867540548341,0.0,43.32010819166768,44.50389180833232,21.06148269603718,21.53745330396282,0.04467781072687173,0.051021122712377895,0.0066315593326489435,0.007727098676034912,0.0,0.0,0.0,0.0,250
discrete,online,180,30,0,0,0.1,agent,43.88,21.323591200000003,5.232245719999999,0.11943412706686457,heuristic,semi-naive,3.1608795240000003,3.56,3.56,59.244,103.752,500.3,0,0,0,0.8290059020505051,0.042551952526745325,0.8290059020505051,6390.295445454545,2224.359325974026,279254.8245747475,0.0,43.29924978459662,44.46075021540339,21.086898553054027,21.56028384694598,0.7725596843284103,0.8854521197725999,0.10981937581800412,0.12904887831572504,0.0,0.0,0.0,0.0,250
discrete,online,180,30,0,0,0.1,agent,43.88,21.323591200000003,126.6179636,2.9128627266560394,heuristic,naive,75.10959784,3.56,3.56,106.8,103.752,47133.184,0,0,0,22.591006435108227,0.6066923905711031,22.591006435108227,15434.478273737373,4007.6202805194807,502725.78062712844,0.0,43.29924978459662,44.46075021540339,21.086898553054027,21.56028384694598,19.736190299105154,25.4458225711113,2.5969954211310307,3.228730032181048,0.0,0.0,0.0,0.0,250
discrete,default,180,30,0,0,0.1,agent,43.936,21.296133200000003,0.000289862328,6.666643722346041e-06,heuristic,proposed,0.0,3.56,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35307694809662,44.51892305190338,21.060116565044055,21.532149834955952,0.0,0.0,6.5041585396299214e-06,6.82912890506216e-06,0.0,0.0,0.0,0.0,250
discrete,replan,180,30,0,0,0.1,agent,43.936,21.296133200000003,0.00028218296,6.497380555052823e-06,heuristic,proposed,0.0,3.56,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35307694809662,44.51892305190338,21.060116565044055,21.532149834955952,0.0,0.0,6.361380940480989e-06,6.633380169624657e-06,0.0,0.0,0.0,0.0,250
discrete,pibt,180,30,0,0,0.1,agent,45.476,21.6291956,0.00727686224,0.0001607174048265325,heuristic,proposed,0.0030667454639999995,19.072,0.0,0.0,0.0,0.0,0,0,0,0.0001689505485266965,0.0,0.0,0.0,0.0,0.0,0.0,44.835063856486855,46.11693614351314,21.383357687287546,21.875033512712452,0.00016252505635615694,0.00017537604069723604,0.00015714597504975621,0.0001642888346033088,0.0,0.0,0.0,0.0,250
discrete,online,180,30,0,1,0.1,agent,50.23415977961432,24.105326721763085,0.37060402341597803,0.007355836631837485,heuristic,proposed,0.21270605674931128,4.201101928374656,4.201101928374656,65.40220385674931,120.71625344352617,5.809917355371901,0,0,0,0.04800704341506366,0.0392836163419757,0.04800704341506366,376.538684264924,134.7992649835625,15985.992173704777,0.0,49.7109666917335,50.75735286749514,23.87011503489445,24.34053840863172,0.045232473481496546,0.05078161334863078,0.006878607696124735,0.007833065567550234,0.0,0.0,0.0,0.0,363
discrete,online,180,30,0,1,0.1,agent,50.37741046831956,24.134068870523414,5.522391487603306,0.10961836741464513,heuristic,semi-naive,3.3988573774104687,4.209366391184573,4.209366391184573,65.45454545454545,120.9090909090909,5666.29476584022,0,0,0,0.780269533869788,0.03929221902980914,0.780269533869788,9789.894466308104,2095.2568539587137,261428.4297608116,0.0,49.84883937643051,50.90598156020861,23.89770256992326,24.370435171123567,0.7367304649026448,0.8238086028369312,0.10235384064175808,0.11688289418753219,0.0,0.0,0.0,0.0,363
discrete,online,180,30,0,1,0.1,agent,50.37741046831956,24.134068870523414,87.48647223140495,1.7545642834941275,heuristic,naive,49.87422517906336,4.209366391184573,4.209366391184573,117.02203856749311,120.9090909090909,200461.173553719,0,0,0,14.663409111462917,0.3962630058847861,14.663409111462917,225198.06619679678,4241.500913205251,551654.0216861651,0.0,49.84883937643051,50.90598156020861,23.89770256992326,24.370435171123567,12.830565995144312,16.496252227781522,1.5829718457915336,1.9261567211967214,0.0,0.0,0.0,0.0,363
discrete,default,180,30,0,1,0.1,agent,50.57300275482093,24.24573112947659,0.00039245304958677687,7.81539512045955e-06,heuristic,proposed,0.0,4.21763085399449,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.039843615722056,51.10616189391981,24.006711520758962,24.484750738194215,0.0,0.0,7.712333736083504e-06,7.918456504835596e-06,0.0,0.0,0.0,0.0,363
discrete,replan,180,30,0,1,0.1,agent,49.752066115702476,24.104315977961434,0.6513902727272727,0.013207291742296602,heuristic,proposed,0.1347433754710744,4.209366391184573,0.0,0.0,0.0,0.0,0,0,0,0.025378223920269203,0.0,0.0,0.0,0.0,0.0,0.0,49.24543116492922,50.25870106647573,23.866158568890633,24.342473387032236,0.0215038554218904,0.029252592418648006,0.012302992022000272,0.014111591462592932,0.0,0.0,34.21487603305785,0.5806803691460055,363
discrete,pibt,180,30,0,1,0.1,agent,53.47107438016529,24.790910192837465,0.008288544793388431,0.00015504801558930193,heuristic,proposed,0.003304890785123967,20.225895316804408,0.0,0.0,0.0,0.0,0,0,0,0.0001687062389537364,0.0,0.0,0.0,0.0,0.0,0.0,52.67210677957338,54.2700419807572,24.528320780964016,25.053499604710915,0.00016314685871390142,0.0001742656191935714,0.00015217395939509288,0.00015792207178351098,0.0,0.0,0.0,0.0,363
discrete,online,180,30,0,10,0.1,agent,61.44186046511628,25.95991295681063,0.3542055275747508,0.005730902639437537,heuristic,proposed,0.17327737308970098,3.691029900332226,3.691029900332226,56.85382059800664,106.05980066445183,4.601328903654485,0,0,0,0.045824355894900595,0.0395941728500741,0.045824355894900595,362.3501898433792,129.70735511258766,15309.486701734959,0.0,60.28481597413272,62.59890495609984,25.613692593127503,26.306133320493757,0.04292782686984064,0.04872088491996055,0.005340026657512446,0.0061217786213626285,0.0,0.0,0.0,0.0,301
discrete,online,180,30,0,10,0.1,agent,61.2890365448505,25.958693023255815,5.228030830564784,0.08531195497013767,heuristic,semi-naive,2.876907239202658,3.697674418604651,3.697674418604651,56.92358803986711,106.25249169435216,335.843853820598,0,0,0,0.7520923523071243,0.03984343999546373,0.7520923523071243,6908.020827400727,2051.4396574909033,253890.33955993247,0.0,60.1746316760173,62.403441413683694,25.616741016533943,26.300645029977687,0.704715369760175,0.7994693348540737,0.07844289657317548,0.09218101336709987,0.0,0.0,0.0,0.0,301
discrete,online,180,30,0,10,0.1,agent,61.2890365448505,25.958693023255815,90.71585687707642,1.5042469484165806,heuristic,naive,44.44464661129568,3.697674418604651,3.697674418604651,102.92691029900332,106.25249169435216,24425.318936877076,0,0,0,14.851120479881873,0.4061613047501054,14.851120479881873,117828.41516110316,4007.059617412857,520040.0685466435,0.0,60.1746316760173,62.403441413683694,25.616741016533943,26.300645029977687,12.66733117679948,17.034909782964263,1.3395326961632932,1.668961200669868,0.0,0.0,0.0,0.0,301
discrete,default,180,30,0,10,0.1,agent,65.08970099667773,28.091474418604648,0.0003369021063122924,5.272886169831084e-06,heuristic,proposed,0.0,3.7308970099667773,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.79800542716325,66.38139656619222,27.661493967483363,28.521454869725932,0.0,0.0,5.16276346700369e-06,5.383008872658478e-06,0.0,0.0,0.0,0.0,301
discrete,replan,180,30,0,10,0.1,agent,59.920265780730894,25.283942857142858,0.7564453621262459,0.012620467971501374,heuristic,proposed,0.10685045255813955,3.7142857142857144,0.0,0.0,0.0,0.0,0,0,0,0.022304373952565522,0.0,0.0,0.0,0.0,0.0,0.0,58.85359807386388,60.98693348759791,24.969647137260786,25.59823857702493,0.018987089176465688,0.025621658728665356,0.0119727813047073,0.013268154638295448,0.0,0.0,43.64119601328904,0.6660676445182724,301
discrete,pibt,180,30,0,10,0.1,agent,64.91694352159469,26.855038538205978,0.009186333820598006,0.00014125719544954275,heuristic,proposed,0.003143514096345515,20.19269102990033,0.0,0.0,0.0,0.0,0,0,0,0.00016041131342083392,0.0,0.0,0.0,0.0,0.0,0.0,63.49839860692593,66.33548843626345,26.472899878968157,27.2371771974438,0.0001552544547057294,0.00016556817213593842,0.00013666362187881212,0.00014585076902027337,0.0,0.0,0.0,0.0,301
discrete,online,180,30,0,20,0.1,agent,71.03370786516854,28.28623623595505,0.3949605154494383,0.00551431289835513,heuristic,proposed,0.19815751011235952,3.898876404494382,3.898876404494382,59.668539325842694,111.85955056179775,4.803370786516854,0,0,0,0.04869363270331728,0.042438400174427376,0.04869363270331728,368.969423265561,132.87143748885322,16227.443540440521,0.0,69.74797230042458,72.3194434299125,27.90434056978325,28.668131902126852,0.045809289866204174,0.051577975540430386,0.005168463711294559,0.005860162085415702,0.0,0.0,0.0,0.0,356
discrete,online,180,30,0,20,0.1,agent,71.42977528089888,28.351124157303367,5.651826685393258,0.07859710448844513,heuristic,semi-naive,3.2586179016853936,3.9213483146067416,3.9213483146067416,59.97752808988764,112.50842696629213,358.1292134831461,0,0,0,0.7986090053437668,0.04311322289545146,0.7986090053437668,6711.172539905475,2095.6924480560015,267932.7629625914,0.0,70.06962307201029,72.78992748978747,27.96143989583127,28.740808418775465,0.7502032324344444,0.8470147782530891,0.07315097987035904,0.08404322910653123,0.0,0.0,0.0,0.0,356
discrete,online,180,30,0,20,0.1,agent,71.42977528089888,28.351124157303367,85.88251337078653,1.2211699202597235,heuristic,naive,46.011592696629215,3.9213483146067416,3.9213483146067416,108.96629213483146,112.50842696629213,23962.845505617977,0,0,0,14.678270601926164,0.40964295994651767,14.678270601926164,110982.90664459603,4064.665304530051,543092.6875947476,0.0,70.06962307201029,72.78992748978747,27.96143989583127,28.740808418775465,12.707518316254372,16.649022887597955,1.1022403362409914,1.3400995042784556,0.0,0.0,0.0,0.0,356
discrete,default,180,30,0,20,0.1,agent,81.31741573033707,33.850187078651686,0.0003725526320224719,4.72457592795003e-06,heuristic,proposed,0.0,3.955056179775281,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5357693504823,83.09906211019185,33.2465857944138,34.453788362889576,0.0,0.0,4.056166487870698e-06,5.392985368029362e-06,0.0,0.0,0.0,0.0,356
discrete,replan,180,30,0,20,0.1,agent,68.5,26.85046629213483,0.9065234073033708,0.013139827083038916,heuristic,proposed,0.13910828114887638,3.9353932584269664,0.0,0.0,0.0,0.0,0,0,0,0.02732127427416622,0.0,0.0,0.0,0.0,0.0,0.0,67.30979549499821,69.69020450500179,26.529307856216995,27.171624728052663,0.022676574861409643,0.0319659736869228,0.0125066825951688,0.013772971570909032,0.0,0.0,49.76685393258427,0.8025425786516853,356
discrete,pibt,180,30,0,20,0.1,agent,74.84269662921348,29.008428089887644,0.010046528735955056,0.00013561978589388994,heuristic,proposed,0.0031416634213483146,21.042134831460675,0.0,0.0,0.0,0.0,0,0,0,0.00015504999594521065,0.0,0.0,0.0,0.0,0.0,0.0,73.2403347422748,76.44505851615216,28.594403255494697,29.42245292428059,0.00014921518296271975,0.00016088480892770154,0.00013023409587573548,0.0001410054759120444,0.0,0.0,0.0,0.0,356
discrete,online,270,30,0,0,0.1,agent,54.42424242424242,27.15455454545455,2.124723787878788,0.03819540159196001,heuristic,proposed,1.0537471515151513,4.2727272727272725,4.2727272727272725,85.93939393939394,123.72727272727273,6.212121212121212,0,0,0,0.2726686590121999,0.23196667732139462,0.2726686590121999,874.8091171454807,236.6324609733701,72074.60248589794,0.0,52.44001314933973,56.40847169914512,26.46164971646987,27.847459374439225,0.21019974566378657,0.3351375723606132,0.030478481441675597,0.04591232174224443,0.0,0.0,0.0,0.0,33
discrete,online,270,30,0,0,0.1,agent,54.27272727272727,27.007072727272725,41.41775757575758,0.7537618807131389,heuristic,semi-naive,21.920487272727268,4.2727272727272725,4.2727272727272725,86.0,123.84848484848484,4047.4545454545455,0,0,0,5.411184791420701,0.22165698241096188,5.411184791420701,38554.083477633474,4701.727810573265,1454340.9437163847,0.0,52.2027444372249,56.342710108229646,26.44019192725798,27.57395352728747,4.502825394364998,6.319544188476404,0.6062504272383271,0.9012733341879506,0.0,0.0,0.0,0.0,33
discrete,online,270,30,0,0,0.1,agent,54.27272727272727,27.007072727272725,275.2663818181818,5.25100979910925,heuristic,naive,140.33276393939394,4.2727272727272725,4.2727272727272725,128.1818181818182,123.84848484848484,531363.0909090909,0,0,0,32.06129597861734,0.6817271306071209,32.06129597861734,155140.23881017973,7344.827948314312,2312669.824557261,0.0,52.2027444372249,56.342710108229646,26.44019192725798,27.57395352728747,21.585297959821283,42.53729399741339,4.041594858198347,6.460424740020152,0.0,0.0,0.0,0.0,33
discrete,default,270,30,0,0,0.1,agent,54.484848484848484,27.071727272727273,0.00031958757575757576,5.929994110499437e-06,heuristic,proposed,0.0,4.2727272727272725,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.41135997744334,56.55833699225363,26.45305649633525,27.690398049119295,0.0,0.0,5.5920327023235524e-06,6.267955518675321e-06,0.0,0.0,0.0,0.0,33
discrete,replan,270,30,0,0,0.1,agent,54.484848484848484,27.071727272727273,0.0003539659696969697,6.517167930198695e-06,heuristic,proposed,0.0,4.2727272727272725,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.41135997744334,56.55833699225363,26.45305649633525,27.690398049119295,0.0,0.0,5.330521506146428e-06,7.703814354250961e-06,0.0,0.0,0.0,0.0,33
discrete,pibt,270,30,0,0,0.1,agent,68.51515151515152,29.66767878787879,0.01402925,0.00020170079245255656,heuristic,proposed,0.007686631818181818,29.060606060606062,0.0,0.0,0.0,0.0,0,0,0,0.0002626771101266582,0.0,0.0,0.0,0.0,0.0,0.0,62.649668969872906,74.38063406043013,28.117128040947236,31.21822953481034,0.00023278585799453805,0.0002925683622587783,0.00018404269269069878,0.00021935889221441434,0.0,0.0,0.0,0.0,33
discrete,online,270,30,0,1,0.1,agent,61.627272727272725,31.434850909090912,2.7701769181818183,0.04318970104529057,heuristic,proposed,1.2517167363636366,5.0181818181818185,5.0181818181818185,91.78181818181818,142.1727272727273,8.690909090909091,0,0,0,0.2700760908821734,0.19757159910380773,0.2700760908821734,935.6104605117105,230.66609876234878,69851.01961136085,0.0,60.06332320799687,63.19122224654858,30.828975091822162,32.04072672635966,0.238150130183733,0.3020020515806138,0.036268568249296675,0.05011083384128446,0.0,0.0,0.0,0.0,110
discrete,online,270,30,0,1,0.1,agent,61.08181818181818,31.44697181818182,53.31425090909091,0.8411601397539257,heuristic,semi-naive,23.233542909090907,5.009090909090909,5.009090909090909,91.63636363636364,142.13636363636363,3203.2818181818184,0,0,0,4.957682247308247,0.18802769365246633,4.957682247308247,34891.41591977467,4157.7245569708075,1305689.3766695803,0.0,59.59513444924158,62.56850191439478,30.858877125020058,32.03506651134358,4.397721603552178,5.517642891064316,0.7075296723157356,0.9747906071921157,0.0,0.0,0.0,0.0,110
