timing,simulator,obstacles,agents,k_neighbor,map_name,delay_start,delay_interval,delay_ratio,delay_type,makespan,soc,total_time,makespan_time,feasibility,cycle,execution_time,first_agent_arriving,cycle_count,cycle_agents,unblocked_agents,feasibility_count,feasibility_type_a,feasibility_type_b,feasibility_type_c,average_timestep_time,average_feasibility_time,average_cycle_time,average_feasibility_unsettled,average_feasibility_loop,average_feasibility_topo,average_feasibility_recursion,makespan_lower,makespan_upper,soc_lower,soc_upper,average_timestep_time_lower,average_timestep_time_upper,makespan_time_lower,makespan_time_upper,partial_replan_count,partial_replan_time,full_replan_count,full_replan_time,data_points,all_node_pairs,fixed_node_pairs,added_node_pairs
discrete,online_opt,0,10,2,22-57,0,20,0.1,agent,101.78833693304536,69.89352051835853,0.027889704730021593,0.0002725462841661871,heuristic,proposed,0.026346408034557234,51.868250539956804,51.46436285097192,201.8488120950324,494.97408207343415,68.95680345572354,0,0,0,0.0005039211491957799,0.00036770552695070845,0.0005065758017696753,0.0,0.0,0.0,0.0,100.49775520359441,103.0789186624963,69.5262951646744,70.26074587204266,0.00045921886868526625,0.0005486234297062936,0.0002500549139985668,0.00029503765433380735,0,0,0,0,463,,,
discrete,replan_1.1,0,10,2,22-57,0,20,0.1,agent,100.7818574514039,69.28984881209503,0.843152464362851,0.008412143799585263,heuristic,proposed,0.4503117602591793,51.904967602591796,0.0,0.0,0.0,0.0,0,0,0,0.008680396131708651,0.0,0.0,0.0,0.0,0.0,0.0,99.59794033751913,101.96577456528865,68.99277907636683,69.58691854782323,0.008560786717609698,0.008800005545807604,0.008302886886845101,0.008521400712325424,0,0,0,0,463,0.0,0.0,0.0
discrete,default,0,20,2,22-57,0,0,0.1,agent,71.04,59.359,0.000243715688,3.4351091414366776e-06,heuristic,proposed,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.79883449823456,71.28116550176546,59.255563362835645,59.46243663716436,0.0,0.0,3.3820811511873155e-06,3.4881371316860397e-06,0,0,0,0,500,0.0,0.0,0.0
discrete,online_opt,0,20,2,22-57,0,0,0.1,agent,70.98,59.333,0.40694813,0.005720347536121109,heuristic,proposed,0.403273956,49.98,49.98,648.4,984.24,57.7,0,0,0,0.008046477550862826,0.006989961179616704,0.008046477550862826,0.0,0.0,0.0,0.0,70.73030536377406,71.22969463622594,59.23015618412138,59.43584381587862,0.007793836614393358,0.008299118487332294,0.005541352767279518,0.0058993423049627,0,0,0,0,500,,,
discrete,replan_1.1,0,20,2,22-57,0,0,0.1,agent,71.04,59.359,0.00024897877199999996,3.5075557667853884e-06,heuristic,proposed,0.0,50.02,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.79883449823456,71.28116550176546,59.255563362835645,59.46243663716436,0.0,0.0,3.447948356756796e-06,3.5671631768139806e-06,0,0,0,0,500,0.0,0.0,0.0
discrete,default,0,20,2,22-57,0,1,0.1,agent,83.02016129032258,67.89889112903225,0.0003954776290322581,4.770821016705271e-06,heuristic,proposed,0.0,54.62903225806452,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.65398830659721,83.38633427404794,67.75761795292703,68.04016430513747,0.0,0.0,4.703290165269224e-06,4.8383518681413186e-06,0,0,0,0,496,0.0,0.0,0.0
discrete,online_opt,0,20,2,22-57,0,1,0.1,agent,82.25806451612904,67.52056451612903,0.5204293487903227,0.006296438359466605,heuristic,proposed,0.5160073326612903,54.63911290322581,54.63709677419355,635.4959677419355,1047.032258064516,68.91129032258064,0,0,0,0.009422033293505694,0.007559163300956133,0.009422599289729452,0.0,0.0,0.0,0.0,81.91023115090003,82.60589788135805,67.38761085611272,67.65351817614534,0.009081641956548323,0.009762424630463064,0.006073526346256854,0.006519350372676355,0,0,0,0,496,,,
discrete,replan_1.1,0,20,2,22-57,0,1,0.1,agent,83.20161290322581,68.19899193548386,1.1694047862903225,0.014027519805540024,heuristic,proposed,0.8704106713709678,54.95161290322581,0.0,0.0,0.0,0.0,0,0,0,0.016002024833703932,0.0,0.0,0.0,0.0,0.0,0.0,82.84457001495596,83.55865579149565,68.06486123222999,68.33312263873773,0.012210707938749043,0.019793341728658823,0.011803907407365638,0.016251132203714408,0,0,0,0,496,0.0,0.0,0.0
discrete,default,0,20,2,22-57,0,10,0.1,agent,107.20570264765784,75.34358452138494,0.00032064906924643584,3.0213547576070898e-06,heuristic,proposed,0.0,51.64969450101833,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.09291099738691,108.31849429792878,74.95421189995758,75.7329571428123,0.0,0.0,2.9399383034353742e-06,3.1027712117788053e-06,0,0,0,0,491,0.0,0.0,0.0
discrete,online_opt,0,20,2,22-57,0,10,0.1,agent,102.95926680244399,71.74857433808555,0.6301793401221996,0.006135811747239631,heuristic,proposed,0.619203932790224,51.193482688391036,51.193482688391036,600.9164969450102,938.9714867617108,86.27087576374745,0,0,0,0.012073040190930754,0.007539650343244447,0.012073040190930754,0.0,0.0,0.0,0.0,101.88125836213968,104.03727524274831,71.48592710441565,72.01122157175544,0.011558532007712133,0.012587548374149375,0.005878504342932776,0.006393119151546486,0,0,0,0,491,,,
