0,9,6,127,42.25,0.0322017,0.0305271,1
0,9,8,101,45.75,0.0326508,0.0305593,1
0,9,9,122,40.9,0.0321964,0.0297942,1
0,10,0,122,49.825,0.185075,0.183152,3
0,10,2,105,55.65,0.195372,0.193034,6
0,10,3,142,48.675,0.18286,0.180497,3
0,10,5,112,49.925,0.192066,0.190289,3
0,10,6,134,60.05,0.150834,0.148304,3
0,10,9,140,61.175,0.202413,0.199435,3
0,11,2,111,51.975,0.0657406,0.0637751,2
0,11,3,102,43.95,0.0565639,0.0553282,2
0,11,5,142,50.275,0.068961,0.0673293,2
0,11,6,101,43.575,0.0540299,0.0519873,2
0,11,7,115,48.125,0.0744987,0.0723283,2
0,11,8,126,52.925,0.0732089,0.0714197,2
0,12,0,151,62.95,0.154792,0.151249,3
0,12,1,126,62.6,0.143247,0.14126,3
0,12,2,144,62.025,0.150099,0.147723,3
0,12,3,149,58.825,0.142456,0.140121,3
0,12,5,127,55.65,0.136278,0.133506,3
0,12,6,122,51.15,0.156584,0.153912,3
0,12,8,153,54.875,0.149767,0.147388,3
0,12,9,122,51.625,0.138253,0.135816,3
0,13,2,129,45.625,0.0674175,0.0652361,4
0,13,3,108,49.85,0.0705122,0.0679785,4
0,13,4,109,51.475,0.0707093,0.0684115,4
0,13,5,128,46.375,0.0705605,0.067954,4
0,13,6,118,47.95,0.0701846,0.0681028,4
0,13,8,110,46.75,0.0649875,0.06293,4
0,13,9,100,51.225,0.0543503,0.0516862,4
0,14,0,117,58.1,0.135473,0.133388,3
0,14,1,104,59.55,0.133238,0.131123,3
0,14,2,106,58.175,0.138561,0.135506,3
0,14,3,120,61.725,0.133385,0.130404,3
0,14,4,101,53.1,0.116868,0.114992,5
0,14,6,119,60.975,0.132907,0.130216,3
0,14,7,103,56.025,0.127315,0.124429,5
0,14,8,132,58.55,0.124887,0.123013,3
0,14,9,124,55.575,0.0955019,0.0938321,3
0,15,1,121,53.375,0.0839629,0.0820224,5
0,15,2,135,53.15,0.0847158,0.0820797,5
0,15,3,151,56.05,0.086977,0.0843266,5
0,15,4,107,48.425,0.0870467,0.0846082,5
0,15,5,103,49.225,0.0718307,0.0695247,5
0,15,7,118,52.875,0.0735947,0.0712404,5
0,15,9,101,49.275,0.0796011,0.0781574,7
0,16,0,181,65.3,0.0622316,0.0596727,1
0,16,1,107,45.6,0.0595426,0.0580109,1
0,16,2,126,53.9,0.0610901,0.0589576,1
0,16,3,146,42.95,0.0595119,0.0579504,1
0,16,4,130,50.25,0.0623712,0.0598097,1
0,16,5,105,44.05,0.0614808,0.0599273,1
0,16,6,127,40.175,0.0613696,0.059273,1
0,16,7,106,47.95,0.0563011,0.0541521,1
0,17,0,106,45.15,0.022305,0.0191883,2
0,17,1,105,40.45,0.0223336,0.0203033,2
0,17,2,110,48.75,0.020957,0.0186045,2
0,17,4,111,44.975,0.0183075,0.0164266,2
0,17,5,109,43.125,0.0212746,0.019207,2
0,17,7,110,49.05,0.0218283,0.0194848,2
0,18,0,148,45.3,0.0683599,0.0664734,2
0,18,2,118,45.8,0.0659197,0.0639523,2
0,18,3,158,53.15,0.0617526,0.0593213,2
0,18,4,104,44.35,0.0649483,0.0634487,2
0,18,5,104,46.125,0.0601133,0.0585651,2
0,18,8,123,48.45,0.0677269,0.0657873,2
0,19,0,133,57.1,0.120852,0.118844,2
0,19,1,101,48.825,0.123413,0.120735,2
0,19,2,111,62.5,0.119454,0.116664,2
0,19,3,147,57.175,0.114711,0.112194,2
0,19,4,191,68.55,0.112638,0.109667,2
0,19,5,121,53.575,0.146071,0.142505,4
0,19,6,147,72.05,0.11814,0.115135,2
0,19,7,106,51.725,0.116378,0.113553,2
0,19,8,132,76.6,0.116188,0.113457,2
0,19,9,140,53.875,0.120133,0.11717,4
0,20,0,123,62.4,0.238878,0.236217,1
0,20,2,122,58.475,0.219531,0.217355,1
0,20,3,128,56.65,0.233109,0.231259,2
0,20,5,106,56.375,0.21803,0.215617,1
0,20,6,112,52.35,0.216083,0.213867,1
0,20,8,122,54.4,0.234253,0.231907,1
0,20,9,112,47.475,0.216392,0.214392,1
0,21,0,144,48.825,0.0903583,0.0878311,1
0,21,2,107,45.275,0.0824607,0.080901,1
0,21,3,116,45.85,0.0841956,0.0823641,1
0,21,5,108,42.275,0.0898803,0.0879565,1
0,21,6,112,48.125,0.081125,0.0792189,1
0,21,7,111,44.25,0.090475,0.0884155,1
0,21,8,129,45.425,0.0795055,0.0772754,1
0,21,9,127,40.675,0.0796134,0.0784497,1
0,22,0,106,54.975,0.144345,0.141467,11
0,22,1,143,60.45,0.0996046,0.097794,5
0,22,2,128,64.425,0.113998,0.110703,5
0,22,3,102,55.125,0.110402,0.108202,5
0,22,4,131,65.325,0.145597,0.143302,5
0,22,5,146,63.675,0.141897,0.140158,5
0,22,6,126,60.425,0.127849,0.124792,5
0,22,7,119,54.775,0.11286,0.110415,11
0,22,8,136,68.625,0.145666,0.142414,5
0,22,9,114,53.975,0.138087,0.13624,11
0,23,0,119,59.3,0.161313,0.156346,1
0,23,1,113,51.3,0.127374,0.124984,1
0,23,2,103,46.275,0.0945786,0.0932331,1
0,23,3,103,44.275,0.116685,0.115334,1
0,23,4,126,60.95,0.0971294,0.0951529,1
0,23,6,117,58.55,0.130797,0.128864,1
0,23,7,116,55.15,0.133069,0.129937,1
0,23,8,112,51.475,0.117561,0.115454,1
0,23,9,133,57.525,0.132686,0.130383,1
0,25,0,119,68.45,0.281732,0.279521,1
0,25,1,122,59.05,0.191347,0.189702,1
0,25,2,116,65.35,0.255035,0.252459,1
0,25,3,115,60.575,0.269494,0.267344,1
0,25,4,125,62.05,0.269308,0.266064,1
0,25,6,124,62.75,0.241188,0.238969,1
0,25,8,163,77.475,0.252739,0.250312,3
0,26,0,116,50.675,0.0990174,0.09632,3
0,26,1,113,50.725,0.0847552,0.0830323,3
0,26,2,156,61.15,0.099849,0.096955,3
0,26,3,115,48.75,0.0992989,0.0969349,3
0,26,4,153,58.75,0.0708918,0.0688678,3
0,26,6,115,46.9,0.0919238,0.090241,3
0,26,7,140,63.8,0.0915111,0.0886044,3
0,27,0,121,55.7,0.0459972,0.0435952,3
0,27,3,129,53.75,0.0439145,0.0421557,1
0,27,5,134,47.7,0.0324122,0.0308974,3
0,27,6,105,44.625,0.0450755,0.0425255,1
0,27,7,102,45.725,0.0445929,0.0424987,1
0,27,8,143,55.975,0.0443005,0.0419063,1
0,27,9,144,50.575,0.0461207,0.0436286,1
0,28,0,143,65.675,0.423641,0.421191,3
0,28,2,111,64.825,0.434788,0.431495,3
0,28,3,109,55.5,0.397687,0.395289,3
0,28,4,150,72.475,0.502806,0.499305,3
0,28,5,117,58.25,0.526984,0.523922,3
0,28,6,142,56.925,0.358145,0.356455,3
0,28,7,124,59.5,0.491456,0.48919,3
0,28,8,129,65.725,0.423844,0.42215,3
0,28,9,134,69.25,0.494165,0.491331,3
0,29,0,152,66.95,0.0821398,0.0786555,2
0,29,1,119,56.95,0.0888054,0.0857349,2
0,29,2,101,50.575,0.0937165,0.0911449,2
0,29,3,119,51.875,0.0859223,0.0834453,2
0,29,4,146,57.8,0.0969495,0.0939373,2
0,29,5,124,54.8,0.0900349,0.0881731,2
0,29,6,117,50.975,0.0889544,0.0866689,2
0,29,7,147,57.425,0.0889862,0.0870663,2
0,29,8,172,57.8,0.0709738,0.0690137,2
0,29,9,130,51.25,0.0888714,0.0871068,2
0,30,0,135,47.55,0.0700071,0.0681737,2
0,30,3,113,38.825,0.0799056,0.0780014,2
0,30,4,141,46.95,0.0746318,0.0730141,2
0,30,6,69,37,0.0747019,0.07306,3
0,30,7,102,46.925,0.0791405,0.0776553,2
0,30,9,100,40.75,0.0783653,0.0766442,2
0,31,1,121,44.425,0.0214158,0.0192377,2
0,31,2,105,41.6,0.0213207,0.0192974,2
0,31,4,117,44.925,0.0194396,0.0177702,2
0,31,5,102,44.4,0.0210661,0.0184849,2
0,31,6,121,41.175,0.0221328,0.0196241,2
0,31,7,105,41.95,0.0207799,0.018728,2
0,33,1,103,53.9,0.127431,0.125714,6
0,33,2,133,65.95,0.181459,0.179305,6
0,33,3,113,48.375,0.136642,0.134744,6
0,33,4,110,51.225,0.179739,0.177397,6
0,33,5,130,53.925,0.168185,0.166294,6
0,33,6,112,50.85,0.166785,0.164502,6
0,33,7,105,49.575,0.134266,0.131985,6
0,34,0,138,62.7,0.227431,0.224364,2
0,34,1,145,60.425,0.214337,0.212665,2
0,34,2,97,49,0.215639,0.213824,2
0,34,3,115,53.875,0.214296,0.211994,2
0,34,4,118,59.65,0.159067,0.157566,7
0,34,5,104,53.775,0.224377,0.222498,2
0,34,6,137,52.375,0.222394,0.220073,2
0,34,7,129,54.4,0.167636,0.165356,2
0,34,8,166,70.625,0.211516,0.209193,2
0,34,9,132,57.825,0.21185,0.209413,2
0,35,0,118,50.825,0.0810527,0.0788384,1
0,35,1,112,48.925,0.100847,0.0987653,1
0,35,2,103,46.575,0.102161,0.100548,1
0,35,3,129,46.675,0.101398,0.0992405,1
0,35,4,129,51.275,0.117719,0.115256,1
0,35,5,101,43.125,0.0900835,0.0879501,1
0,35,9,102,46.05,0.10155,0.0995023,1
0,37,0,117,59.9,0.240728,0.238767,2
0,37,1,104,51.175,0.22023,0.218782,2
0,37,2,132,64.9,0.220789,0.21776,2
0,37,3,133,51.25,0.194593,0.191909,2
0,37,4,137,59.25,0.241449,0.238487,2
0,37,6,118,52.475,0.241172,0.238577,2
0,37,7,133,59.45,0.209782,0.206885,2
0,37,8,132,53.1,0.238553,0.23662,2
0,37,9,133,66.825,0.229338,0.227154,2
0,38,1,102,50.1,0.0654075,0.0631656,1
0,38,2,110,51.075,0.0641687,0.0616649,1
0,38,3,117,52.65,0.0619239,0.0598819,1
0,38,4,101,51.15,0.0652694,0.0626226,1
0,38,5,111,47.475,0.0607493,0.0573441,1
0,38,6,106,48.15,0.0653968,0.0624818,2
0,38,8,116,52.125,0.0635425,0.0608145,1
0,38,9,168,57.3,0.0650238,0.0631124,1
0,39,0,110,54.375,0.18372,0.181596,2
0,39,1,111,57.575,0.180216,0.178053,2
0,39,2,109,60.125,0.187864,0.184577,2
0,39,3,146,71.875,0.188386,0.184632,2
0,39,4,151,88.85,0.194423,0.191072,2
0,39,5,118,53.925,0.181233,0.17856,2
0,39,7,100,54.55,0.141411,0.13881,2
0,39,8,135,73.5,0.186931,0.184215,2
0,39,9,111,58.5,0.199797,0.197845,2
0,40,0,148,56.45,0.140496,0.138319,2
0,40,1,128,57.6,0.118787,0.117051,2
0,40,2,103,47.425,0.121008,0.119275,2
0,40,3,144,52.625,0.120157,0.117584,2
0,40,6,126,55.125,0.111771,0.109909,2
0,40,7,102,46.9,0.113272,0.111629,2
0,40,8,172,71.8,0.136197,0.133467,2
0,40,9,148,58.85,0.134121,0.131767,2
0,41,0,128,58.075,0.14127,0.13906,1
0,41,1,115,48.35,0.140511,0.138606,1
0,41,2,111,52.2,0.122387,0.12034,1
0,41,3,105,49.575,0.123415,0.120722,1
0,41,4,158,54.875,0.139688,0.136798,1
0,41,5,143,57.25,0.131106,0.128179,1
0,41,6,144,63.025,0.113561,0.110482,1
0,41,7,133,56.95,0.130332,0.128251,1
0,41,9,124,58.45,0.102608,0.100139,1
0,43,0,146,45.7,0.0417339,0.0392792,1
0,43,2,126,54.525,0.0352613,0.0335356,1
0,43,3,101,43.575,0.0394282,0.0370682,1
0,43,4,101,45.7,0.0387979,0.0371681,1
0,43,5,114,44.925,0.031409,0.0296721,1
0,43,6,108,37.175,0.0350181,0.0333212,1
0,43,7,101,43.7,0.0351926,0.033499,1
0,43,9,140,45.375,0.0339121,0.0316517,1
0,44,0,132,56.15,0.0505217,0.0486907,3
0,44,3,124,44.95,0.0497014,0.04777,3
0,44,5,109,47.775,0.0617794,0.0594573,3
0,44,6,132,45.575,0.0607338,0.0591217,3
0,44,8,103,49.775,0.0617508,0.059462,3
0,44,9,123,50.975,0.0621707,0.0597399,3
0,45,1,126,50.875,0.0431209,0.0412631,2
0,45,2,103,46.775,0.0445539,0.0429351,2
0,45,3,104,43.125,0.0454824,0.0433255,3
0,45,4,115,52.775,0.0345552,0.0331518,2
0,45,5,130,52.275,0.0443375,0.0425622,2
0,45,6,112,47.5,0.0349795,0.0331248,2
0,45,7,128,49.95,0.043905,0.04184,3
0,45,8,100,52.175,0.0456012,0.0432156,2
0,45,9,123,48.525,0.0482159,0.0459621,2
0,46,0,108,52.025,0.121906,0.120046,2
0,46,2,105,55.2,0.122783,0.119957,2
0,46,3,115,55.825,0.131933,0.129322,2
0,46,4,108,58.225,0.101706,0.0989326,2
0,46,5,131,59.95,0.123385,0.121271,2
0,46,6,163,52.6,0.105605,0.10283,2
0,46,7,101,49.725,0.111603,0.109751,2
0,46,8,124,51.975,0.116744,0.113701,2
0,46,9,102,51.075,0.123518,0.120837,2
0,48,0,119,56.925,0.061155,0.0593655,2
0,48,1,102,50.975,0.087304,0.085417,2
0,48,2,107,52.9,0.0873321,0.0855133,2
0,48,3,103,52.6,0.0634349,0.0617528,2
0,48,6,110,53.15,0.0807425,0.0784677,2
0,48,7,133,64.925,0.0703453,0.0678538,3
0,48,8,118,57.5,0.08468,0.0828386,2
0,48,9,106,50.95,0.0876245,0.0851602,2
0,50,0,119,54.1,0.0383729,0.0367809,1
0,50,1,102,49.05,0.0491304,0.0466308,1
0,50,2,113,49.125,0.04878,0.0465977,1
0,50,3,114,43.7,0.0438962,0.0419536,1
0,50,4,102,45.825,0.0456034,0.0432673,1
0,50,5,116,48.5,0.0501637,0.0473808,1
0,50,6,118,41.975,0.039315,0.0376151,1
0,50,7,120,49.775,0.0493314,0.0469002,3
0,50,8,130,47.075,0.0379858,0.0357691,1
0,50,9,165,52.025,0.0459197,0.0441911,1
0,10,4,147,67,0.142196,0.140206,3
0,12,7,115,54,0.15141,0.149511,3
0,15,0,131,56,0.0675928,0.0656469,7
0,15,8,122,53,0.0700581,0.0677012,5
0,18,7,104,44,0.0632375,0.061504,2
0,37,5,121,57,0.18151,0.179463,2
0,39,6,202,102.225,0.137133,0.134007,2
0,41,8,129,58,0.130586,0.128476,1
0,45,0,104,50,0.0453547,0.0429861,2
